customer_id,name,company,email,subscription_plan,mrr,signup_date,subscription_age_months,total_tickets,unresolved_tickets,escalated_tickets,avg_csat,avg_resolution_hours,payment_delay_days,product_usage_score,health_score,churn_risk_score,churn_flag
CUST-0835,Sam Anderson,TechPulse,sam.anderson@techpulse.com,Enterprise,799.0,2025-07-15,11,7,3,2,2.86,7.77,0,83.3,37,62.81,0
CUST-0836,Aarav Kim,ByteWorks,aarav.kim@byteworks.com,Pro,199.0,2025-07-02,12,7,4,3,1.57,10.77,7,65.6,2,97.07,1
CUST-0837,Dakota Mahato,Synergy Tech,dakota.mahato@synergytech.com,Pro,199.0,2025-08-12,10,4,0,1,3.0,39.02,7,58.7,65,34.33,0
CUST-0838,Sophia Rodriguez,Synergy Tech,sophia.rodriguez@synergytech.com,Enterprise,799.0,2025-02-13,16,6,4,1,2.67,13.1,0,55.2,34,65.15,0
CUST-0839,Emily Taylor,Vanguard AI,emily.taylor@vanguardai.com,Enterprise,799.0,2025-06-27,12,2,1,0,2.5,54.4,0,87.6,62,37.24,0
CUST-0840,Alex Johnson,Starlight Systems,alex.johnson@starlightsystems.com,Enterprise,799.0,2025-06-08,12,3,0,1,3.0,29.67,3,43.0,66,33.5,0
CUST-0841,Aarav Garcia,Nexus Solutions,aarav.garcia@nexussolutions.com,Pro,199.0,2025-05-28,13,4,3,0,2.75,26.3,0,48.2,52,47.18,0
CUST-0842,Noah Mahato,Acme Corp,noah.mahato@acmecorp.com,Enterprise,799.0,2025-05-03,14,8,4,2,2.75,23.23,0,29.4,22,77.06,0
CUST-0843,Priya Jackson,Horizon Labs,priya.jackson@horizonlabs.com,Starter,49.0,2025-08-05,11,6,4,2,1.67,31.95,7,46.3,11,88.24,1
CUST-0844,Chris Anderson,DataFlow,chris.anderson@dataflow.com,Starter,49.0,2025-01-01,18,6,1,4,2.17,38.64,0,52.3,24,75.44,0
CUST-0845,Olivia Smith,Starlight Systems,olivia.smith@starlightsystems.com,Starter,49.0,2025-07-20,11,8,4,3,2.62,29.63,25,78.2,1,98.18,1
CUST-0846,Ananya Sharma,TechPulse,ananya.sharma@techpulse.com,Pro,199.0,2025-05-30,13,10,6,2,3.1,28.07,0,71.6,13,86.04,1
CUST-0847,Taylor Patel,Vanguard AI,taylor.patel@vanguardai.com,Pro,199.0,2025-07-24,11,9,4,3,3.0,19.2,0,42.8,16,83.72,1
CUST-0848,Aarav Taylor,Starlight Systems,aarav.taylor@starlightsystems.com,Pro,199.0,2025-04-10,14,8,4,3,2.75,30.55,7,63.7,12,87.83,1
CUST-0849,Alex Johnson,Acme Corp,alex.johnson@acmecorp.com,Starter,49.0,2025-10-24,8,2,2,1,2.0,24.0,14,75.3,39,60.87,0
CUST-0850,Riley Jackson,QuantumSoft,riley.jackson@quantumsoft.com,Starter,49.0,2025-10-11,8,6,3,2,3.17,21.23,0,59.6,37,62.71,0
CUST-0851,Siddharth Chen,Nexus Solutions,siddharth.chen@nexussolutions.com,Pro,199.0,2025-08-09,10,2,2,0,2.0,24.0,0,57.7,55,44.23,0
CUST-0852,Dakota Mahato,QuantumSoft,dakota.mahato@quantumsoft.com,Enterprise,799.0,2025-04-10,14,2,2,0,2.0,24.0,0,29.4,52,47.06,0
CUST-0853,Ananya Davis,Synergy Tech,ananya.davis@synergytech.com,Starter,49.0,2025-01-03,18,9,4,2,3.22,27.62,25,90.8,17,82.14,1
CUST-0854,Morgan Mahato,InnoWave,morgan.mahato@innowave.com,Starter,49.0,2025-08-20,10,7,6,1,1.71,13.1,0,35.7,9,90.72,1
CUST-0855,Jordan Garcia,Starlight Systems,jordan.garcia@starlightsystems.com,Pro,199.0,2025-06-13,12,10,5,2,2.7,41.14,0,88.4,20,79.56,0
CUST-0856,Olivia Jones,TechPulse,olivia.jones@techpulse.com,Enterprise,799.0,2025-10-20,8,6,3,1,3.0,8.4,0,39.7,43,56.03,0
CUST-0857,Siddharth Jackson,Starlight Systems,siddharth.jackson@starlightsystems.com,Enterprise,799.0,2025-07-14,11,7,4,2,3.14,24.37,0,52.5,28,71.61,0
CUST-0858,Ananya Jones,Synergy Tech,ananya.jones@synergytech.com,Starter,49.0,2025-05-01,14,5,4,0,2.0,3.3,0,38.2,37,62.18,0
CUST-0859,Alex Thomas,QuantumSoft,alex.thomas@quantumsoft.com,Pro,199.0,2025-08-21,10,8,5,2,2.0,26.27,0,76.9,13,86.31,1
CUST-0860,Priya Rodriguez,Horizon Labs,priya.rodriguez@horizonlabs.com,Pro,199.0,2025-01-08,17,9,4,2,3.0,13.34,0,37.3,25,74.27,0
CUST-0861,Olivia Williams,CloudScale,olivia.williams@cloudscale.com,Enterprise,799.0,2025-06-01,13,5,2,2,3.4,21.6,0,38.0,45,55.0,0
CUST-0862,Rohan Davis,TechPulse,rohan.davis@techpulse.com,Enterprise,799.0,2025-01-24,17,10,6,3,2.4,17.27,0,49.9,0,100.0,1
CUST-0863,Liam Jones,InnoWave,liam.jones@innowave.com,Starter,49.0,2025-10-01,9,6,3,1,2.33,25.13,0,75.5,42,57.78,0
CUST-0864,Riley Smith,CloudScale,riley.smith@cloudscale.com,Enterprise,799.0,2025-07-03,12,5,4,5,1.6,42.3,0,63.3,0,100.0,1
CUST-0865,Ananya Sharma,Vanguard AI,ananya.sharma@vanguardai.com,Pro,199.0,2025-08-19,10,5,3,1,2.6,28.45,0,69.2,43,56.28,0
CUST-0866,Rohan Jackson,Vanguard AI,rohan.jackson@vanguardai.com,Starter,49.0,2025-07-18,11,7,5,3,2.71,41.05,7,85.1,6,93.98,1
CUST-0867,Riley Johnson,Horizon Labs,riley.johnson@horizonlabs.com,Pro,199.0,2025-04-20,14,9,3,1,3.33,23.0,25,70.2,34,65.31,0
CUST-0868,Rohan Chen,QuantumSoft,rohan.chen@quantumsoft.com,Pro,199.0,2025-05-22,13,9,4,4,2.56,36.9,7,15.7,0,100.0,1
CUST-0869,Dakota Garcia,Horizon Labs,dakota.garcia@horizonlabs.com,Pro,199.0,2025-03-22,15,2,0,0,5.0,16.7,0,26.5,92,7.35,0
CUST-0870,Priya Mahato,CloudScale,priya.mahato@cloudscale.com,Starter,49.0,2025-07-22,11,5,1,0,4.4,20.4,0,22.5,79,20.55,0
CUST-0871,Sam Jones,Starlight Systems,sam.jones@starlightsystems.com,Enterprise,799.0,2025-01-29,17,8,5,3,2.12,28.93,7,93.5,2,97.85,1
CUST-0872,Chris Patel,Acme Corp,chris.patel@acmecorp.com,Enterprise,799.0,2025-07-24,11,10,5,1,3.1,30.04,0,27.1,27,72.49,0
CUST-0873,Sam Jones,QuantumSoft,sam.jones@quantumsoft.com,Pro,199.0,2025-08-19,10,2,1,1,2.0,4.4,3,34.7,49,50.33,0
CUST-0874,Dakota Thomas,QuantumSoft,dakota.thomas@quantumsoft.com,Enterprise,799.0,2025-03-03,16,4,0,1,2.75,14.65,14,79.8,61,38.42,0
CUST-0875,Noah Jackson,Acme Corp,noah.jackson@acmecorp.com,Enterprise,799.0,2025-04-05,15,3,1,1,4.0,21.45,7,60.3,65,34.17,0
CUST-0876,Pat Verma,Starlight Systems,pat.verma@starlightsystems.com,Starter,49.0,2025-01-27,17,9,5,2,2.78,21.88,7,58.5,13,86.13,1
CUST-0877,Alex Sharma,Synergy Tech,alex.sharma@synergytech.com,Starter,49.0,2025-10-23,8,5,3,0,3.0,15.15,0,79.5,57,42.05,0
CUST-0878,Emily Sharma,CloudScale,emily.sharma@cloudscale.com,Pro,199.0,2025-03-04,16,10,5,3,2.7,34.04,0,38.6,5,94.54,1
CUST-0879,Liam Rodriguez,CloudScale,liam.rodriguez@cloudscale.com,Enterprise,799.0,2025-08-28,10,10,5,3,2.5,52.1,25,19.5,0,100.0,1
CUST-0880,Riley Jackson,TechPulse,riley.jackson@techpulse.com,Enterprise,799.0,2025-06-24,12,5,3,0,3.2,44.85,0,72.0,58,41.2,0
CUST-0881,Aarav Kim,TechPulse,aarav.kim@techpulse.com,Starter,49.0,2025-06-20,12,2,1,0,3.5,13.1,0,38.4,73,26.16,0
CUST-0882,Noah Taylor,QuantumSoft,noah.taylor@quantumsoft.com,Pro,199.0,2025-10-19,8,3,1,0,3.0,7.75,0,54.1,71,28.59,0
CUST-0883,Noah Sharma,Apex Global,noah.sharma@apexglobal.com,Pro,199.0,2025-10-26,8,2,1,0,2.0,48.5,0,27.5,52,47.25,0
CUST-0884,Chris Taylor,QuantumSoft,chris.taylor@quantumsoft.com,Enterprise,799.0,2025-05-31,13,8,3,2,2.62,31.1,0,90.2,36,63.98,0
CUST-0885,Noah Johnson,Nexus Solutions,noah.johnson@nexussolutions.com,Pro,199.0,2025-07-21,11,8,4,2,2.88,26.98,0,69.4,27,72.06,0
CUST-0886,Taylor Rodriguez,Vanguard AI,taylor.rodriguez@vanguardai.com,Enterprise,799.0,2025-04-15,14,8,3,0,3.5,18.94,0,53.6,59,40.64,0
CUST-0887,Chris Sharma,Vanguard AI,chris.sharma@vanguardai.com,Enterprise,799.0,2025-10-06,8,8,2,2,3.88,36.25,25,49.9,34,65.01,0
CUST-0888,Priya Sharma,Synergy Tech,priya.sharma@synergytech.com,Enterprise,799.0,2025-03-22,15,4,2,0,3.25,32.9,0,54.8,65,34.52,0
CUST-0889,Priya Miller,InnoWave,priya.miller@innowave.com,Enterprise,799.0,2025-07-29,11,6,4,1,2.67,21.55,0,15.1,30,69.16,0
CUST-0890,Sophia Chen,Nexus Solutions,sophia.chen@nexussolutions.com,Enterprise,799.0,2025-09-09,9,6,3,1,3.0,37.2,7,19.0,37,62.3,0
CUST-0891,Chris Brown,Vanguard AI,chris.brown@vanguardai.com,Pro,199.0,2025-01-05,18,7,4,1,3.0,32.87,14,20.2,25,74.38,0
CUST-0892,Rohan Davis,Vanguard AI,rohan.davis@vanguardai.com,Pro,199.0,2025-04-03,15,7,3,4,2.71,24.77,3,17.6,7,92.33,1
CUST-0893,Taylor Jackson,CloudScale,taylor.jackson@cloudscale.com,Pro,199.0,2025-06-05,13,4,1,1,3.75,27.4,0,73.4,69,30.66,0
CUST-0894,Morgan Verma,Acme Corp,morgan.verma@acmecorp.com,Enterprise,799.0,2025-09-08,9,10,4,1,3.6,28.27,25,28.2,24,75.38,0
CUST-0895,Aarav Thomas,Apex Global,aarav.thomas@apexglobal.com,Enterprise,799.0,2025-10-11,8,9,4,4,2.56,23.58,0,47.6,3,96.8,1
CUST-0896,Liam Miller,ByteWorks,liam.miller@byteworks.com,Enterprise,799.0,2025-03-05,16,8,6,2,2.62,46.15,0,16.3,4,95.37,1
CUST-0897,Priya Johnson,Starlight Systems,priya.johnson@starlightsystems.com,Pro,199.0,2025-06-05,13,5,3,1,2.8,18.45,14,84.9,38,61.51,0
CUST-0898,Noah Johnson,QuantumSoft,noah.johnson@quantumsoft.com,Pro,199.0,2025-06-08,12,6,4,2,2.83,27.6,0,68.7,27,72.46,0
CUST-0899,Jordan Johnson,Horizon Labs,jordan.johnson@horizonlabs.com,Starter,49.0,2025-05-14,13,7,3,2,2.86,22.17,7,50.1,29,70.33,0
CUST-0900,Morgan Jones,InnoWave,morgan.jones@innowave.com,Starter,49.0,2025-08-04,11,3,3,0,1.67,24.0,0,87.3,48,51.94,0
CUST-0901,Riley Williams,Starlight Systems,riley.williams@starlightsystems.com,Pro,199.0,2025-09-11,9,3,2,1,2.0,10.4,3,37.7,41,58.03,0
CUST-0902,Priya Anderson,Horizon Labs,priya.anderson@horizonlabs.com,Enterprise,799.0,2025-03-15,15,8,5,2,2.62,17.37,0,59.6,16,83.04,1
CUST-0903,Rohan Jones,Apex Global,rohan.jones@apexglobal.com,Starter,49.0,2025-10-01,9,6,2,1,3.17,25.62,25,34.8,37,62.19,0
CUST-0904,Sam Chen,TechPulse,sam.chen@techpulse.com,Pro,199.0,2025-08-17,10,8,5,2,3.25,15.93,0,59.4,21,78.06,0
CUST-0905,Sophia Davis,CloudScale,sophia.davis@cloudscale.com,Starter,49.0,2025-02-22,16,7,4,4,2.14,35.77,3,46.8,0,100.0,1
CUST-0906,Rohan Garcia,Starlight Systems,rohan.garcia@starlightsystems.com,Starter,49.0,2025-06-09,12,9,4,2,3.0,41.24,3,75.4,27,72.26,0
CUST-0907,Noah Smith,CloudScale,noah.smith@cloudscale.com,Enterprise,799.0,2025-01-06,18,4,2,3,2.25,41.55,7,90.1,26,73.19,0
CUST-0908,Sam Miller,TechPulse,sam.miller@techpulse.com,Starter,49.0,2025-10-22,8,9,3,2,3.44,25.72,0,37.6,37,62.68,0
CUST-0909,Pat Davis,Apex Global,pat.davis@apexglobal.com,Pro,199.0,2025-08-04,11,8,4,3,1.75,16.35,0,82.3,10,89.77,1
CUST-0910,Aarav Chen,Starlight Systems,aarav.chen@starlightsystems.com,Pro,199.0,2025-04-30,14,7,4,3,3.14,23.43,0,72.1,20,79.65,0
CUST-0911,Olivia Taylor,Horizon Labs,olivia.taylor@horizonlabs.com,Enterprise,799.0,2025-06-28,12,4,2,1,2.25,11.05,0,20.9,44,55.91,0
CUST-0912,Pat Kim,Apex Global,pat.kim@apexglobal.com,Enterprise,799.0,2025-08-29,10,6,3,2,2.5,27.33,14,43.6,21,78.04,0
CUST-0913,Rohan Rodriguez,Acme Corp,rohan.rodriguez@acmecorp.com,Starter,49.0,2025-02-02,17,3,1,0,4.33,12.55,0,40.4,80,19.29,0
CUST-0914,Dakota Verma,ByteWorks,dakota.verma@byteworks.com,Starter,49.0,2025-05-21,13,10,5,3,2.8,28.08,7,51.2,3,96.68,1
CUST-0915,Morgan Thomas,Starlight Systems,morgan.thomas@starlightsystems.com,Enterprise,799.0,2025-04-27,14,2,2,1,2.0,24.0,3,71.2,45,54.68,0
CUST-0916,Priya Taylor,CloudScale,priya.taylor@cloudscale.com,Pro,199.0,2025-09-02,10,2,2,0,1.5,24.0,0,35.3,49,50.47,0
CUST-0917,Alex Jackson,CloudScale,alex.jackson@cloudscale.com,Pro,199.0,2025-01-10,17,3,1,1,3.33,31.05,0,46.2,63,36.71,0
CUST-0918,Liam Johnson,ByteWorks,liam.johnson@byteworks.com,Starter,49.0,2025-03-30,15,6,1,0,3.67,12.78,0,83.1,79,20.36,0
CUST-0919,Rohan Brown,ByteWorks,rohan.brown@byteworks.com,Starter,49.0,2025-08-24,10,3,1,0,3.67,14.9,0,15.9,72,27.08,0
CUST-0920,Casey Garcia,Acme Corp,casey.garcia@acmecorp.com,Pro,199.0,2025-05-03,14,9,3,2,3.11,23.48,3,91.4,38,61.77,0
CUST-0921,Dakota Brown,TechPulse,dakota.brown@techpulse.com,Starter,49.0,2025-03-13,15,4,2,1,2.75,9.5,0,26.2,48,51.38,0
CUST-0922,Jordan Anderson,Acme Corp,jordan.anderson@acmecorp.com,Enterprise,799.0,2025-04-18,14,9,3,4,2.78,26.65,25,53.5,0,100.0,1
CUST-0923,Chris Sharma,Synergy Tech,chris.sharma@synergytech.com,Pro,199.0,2025-07-01,12,5,3,0,2.2,7.9,0,17.0,45,54.7,0
CUST-0924,Riley Taylor,CloudScale,riley.taylor@cloudscale.com,Enterprise,799.0,2025-02-28,16,5,2,1,2.6,17.9,14,59.7,42,57.63,0
CUST-0925,Emily Davis,TechPulse,emily.davis@techpulse.com,Pro,199.0,2025-06-14,12,2,1,0,2.5,25.5,0,17.7,63,36.23,0
CUST-0926,Priya Taylor,Synergy Tech,priya.taylor@synergytech.com,Enterprise,799.0,2025-01-12,17,5,3,2,2.2,23.1,0,24.4,26,73.96,0
CUST-0927,Ananya Taylor,Starlight Systems,ananya.taylor@starlightsystems.com,Pro,199.0,2025-05-05,14,2,1,1,4.0,10.5,0,82.4,72,27.76,0
CUST-0928,Casey Chen,InnoWave,casey.chen@innowave.com,Pro,199.0,2025-09-23,9,6,3,3,2.33,26.07,0,78.4,22,77.49,0
CUST-0929,Ananya Patel,TechPulse,ananya.patel@techpulse.com,Enterprise,799.0,2025-07-10,11,2,1,0,3.0,11.7,0,35.5,69,30.45,0
CUST-0930,Rohan Rodriguez,Nexus Solutions,rohan.rodriguez@nexussolutions.com,Pro,199.0,2025-07-18,11,5,1,1,3.4,18.3,0,36.7,62,37.13,0
CUST-0931,Casey Taylor,Horizon Labs,casey.taylor@horizonlabs.com,Enterprise,799.0,2025-03-22,15,9,6,2,2.0,55.93,0,62.1,0,100.0,1
CUST-0932,Priya Garcia,ByteWorks,priya.garcia@byteworks.com,Pro,199.0,2025-03-06,16,7,5,0,3.14,16.2,0,37.6,38,61.1,0
CUST-0933,Olivia Thomas,InnoWave,olivia.thomas@innowave.com,Pro,199.0,2025-06-15,12,4,2,1,3.5,43.95,7,91.2,56,43.08,0
CUST-0934,Alex Kim,TechPulse,alex.kim@techpulse.com,Pro,199.0,2025-08-29,10,4,4,1,2.5,24.0,3,58.3,32,67.97,0
CUST-0935,Olivia Mahato,CloudScale,olivia.mahato@cloudscale.com,Enterprise,799.0,2025-07-04,12,2,2,0,2.0,24.0,0,35.5,53,46.45,0
CUST-0936,Casey Taylor,Apex Global,casey.taylor@apexglobal.com,Pro,199.0,2025-05-28,13,3,2,1,3.0,9.7,0,53.4,53,46.66,0
CUST-0937,Liam Jones,CloudScale,liam.jones@cloudscale.com,Starter,49.0,2025-09-02,10,2,2,2,2.5,24.0,0,81.5,42,57.85,0
CUST-0938,Rohan Jackson,Horizon Labs,rohan.jackson@horizonlabs.com,Starter,49.0,2025-05-23,13,6,3,1,3.67,16.1,14,66.7,43,56.4,0
CUST-0939,Casey Jones,CloudScale,casey.jones@cloudscale.com,Enterprise,799.0,2025-05-29,13,5,3,1,3.2,25.65,7,43.2,41,58.28,0
CUST-0940,Chris Chen,Nexus Solutions,chris.chen@nexussolutions.com,Enterprise,799.0,2025-03-16,15,6,4,0,2.67,8.15,0,68.3,46,53.84,0
CUST-0941,Jordan Jones,Acme Corp,jordan.jones@acmecorp.com,Pro,199.0,2025-01-11,17,6,2,2,3.0,23.78,25,37.0,26,73.3,0
CUST-0942,Pat Williams,Nexus Solutions,pat.williams@nexussolutions.com,Pro,199.0,2025-08-01,11,2,1,2,3.0,17.5,0,82.3,54,45.77,0
CUST-0943,Alex Brown,QuantumSoft,alex.brown@quantumsoft.com,Pro,199.0,2025-10-17,8,4,0,1,4.0,17.52,0,81.4,80,19.86,0
CUST-0944,Alex Johnson,DataFlow,alex.johnson@dataflow.com,Pro,199.0,2025-01-27,17,3,1,0,4.0,17.1,0,82.4,82,17.76,0
CUST-0945,Aarav Verma,TechPulse,aarav.verma@techpulse.com,Pro,199.0,2025-08-30,10,7,7,1,2.14,24.0,3,36.7,3,96.99,1
CUST-0946,Dakota Rodriguez,Horizon Labs,dakota.rodriguez@horizonlabs.com,Starter,49.0,2025-05-14,13,4,1,2,3.0,25.63,0,38.6,49,50.14,0
CUST-0947,Alex Kim,ByteWorks,alex.kim@byteworks.com,Enterprise,799.0,2025-10-03,9,3,0,2,2.33,29.8,0,40.8,52,47.25,0
CUST-0948,Alex Taylor,ByteWorks,alex.taylor@byteworks.com,Starter,49.0,2025-02-11,16,9,3,2,3.44,18.23,14,62.3,31,68.61,0
CUST-0949,Sophia Thomas,Acme Corp,sophia.thomas@acmecorp.com,Starter,49.0,2025-04-01,15,4,2,2,3.75,45.7,7,85.8,48,51.62,0
CUST-0950,Olivia Brown,InnoWave,olivia.brown@innowave.com,Starter,49.0,2025-07-20,11,9,5,1,2.78,52.92,0,37.1,17,82.07,1
CUST-0951,Aarav Chen,Acme Corp,aarav.chen@acmecorp.com,Enterprise,799.0,2025-10-01,9,9,1,4,3.11,33.36,0,41.4,31,68.97,0
CUST-0952,Casey Kim,Apex Global,casey.kim@apexglobal.com,Starter,49.0,2025-08-13,10,10,4,1,2.9,18.2,3,64.3,35,64.17,0
CUST-0953,Sam Sharma,Synergy Tech,sam.sharma@synergytech.com,Starter,49.0,2025-10-18,8,5,3,1,3.2,22.95,0,34.2,45,54.98,0
CUST-0954,Jordan Jones,CloudScale,jordan.jones@cloudscale.com,Starter,49.0,2025-05-24,13,4,2,2,3.0,20.5,14,18.4,31,68.56,0
CUST-0955,Chris Kim,InnoWave,chris.kim@innowave.com,Pro,199.0,2025-09-17,9,8,3,1,3.25,19.64,7,55.3,43,56.67,0
CUST-0956,Alex Chen,Synergy Tech,alex.chen@synergytech.com,Starter,49.0,2025-08-19,10,4,3,2,2.5,13.7,0,35.4,29,70.46,0
CUST-0957,Aarav Thomas,ByteWorks,aarav.thomas@byteworks.com,Enterprise,799.0,2025-08-23,10,4,2,1,2.75,32.2,0,88.8,54,45.12,0
CUST-0958,Aarav Davis,Nexus Solutions,aarav.davis@nexussolutions.com,Starter,49.0,2025-03-06,16,8,5,2,2.75,32.0,0,76.1,19,80.39,0
CUST-0959,Aarav Kim,Nexus Solutions,aarav.kim@nexussolutions.com,Pro,199.0,2025-07-28,11,8,4,2,2.75,27.15,14,29.9,14,85.41,1
CUST-0960,Rohan Williams,Acme Corp,rohan.williams@acmecorp.com,Starter,49.0,2025-07-04,12,8,4,4,2.75,24.28,25,73.2,0,100.0,1
CUST-0961,Chris Smith,QuantumSoft,chris.smith@quantumsoft.com,Pro,199.0,2025-04-03,15,4,1,0,4.0,9.5,0,66.1,80,19.39,0
CUST-0962,Priya Johnson,Acme Corp,priya.johnson@acmecorp.com,Pro,199.0,2025-05-19,13,4,4,1,1.25,24.0,14,16.2,11,88.78,1
CUST-0963,Noah Patel,CloudScale,noah.patel@cloudscale.com,Enterprise,799.0,2025-10-09,8,10,5,4,2.7,21.78,3,93.7,0,100.0,1
CUST-0964,Chris Jackson,Vanguard AI,chris.jackson@vanguardai.com,Starter,49.0,2025-02-03,17,8,3,3,3.25,17.66,0,20.9,24,75.91,0
CUST-0965,Morgan Williams,TechPulse,morgan.williams@techpulse.com,Pro,199.0,2025-06-07,12,4,3,1,2.0,10.5,25,47.4,21,78.26,0
CUST-0966,Casey Miller,TechPulse,casey.miller@techpulse.com,Pro,199.0,2025-06-21,12,9,5,2,2.78,41.6,0,91.9,21,78.59,0
CUST-0967,Taylor Kim,Vanguard AI,taylor.kim@vanguardai.com,Starter,49.0,2025-02-06,17,5,4,3,1.6,19.6,0,90.4,9,90.16,1
CUST-0968,Jordan Chen,CloudScale,jordan.chen@cloudscale.com,Starter,49.0,2025-01-02,18,7,5,1,2.57,42.35,0,65.6,27,72.87,0
CUST-0969,Pat Thomas,DataFlow,pat.thomas@dataflow.com,Starter,49.0,2025-10-22,8,4,0,1,3.0,40.8,3,81.3,70,29.67,0
CUST-0970,Priya Chen,ByteWorks,priya.chen@byteworks.com,Starter,49.0,2025-07-28,11,8,5,0,2.38,39.0,0,91.1,38,61.89,0
CUST-0971,Aarav Davis,Nexus Solutions,aarav.davis@nexussolutions.com,Starter,49.0,2025-01-07,18,7,2,1,3.57,31.68,25,36.7,41,58.76,0
CUST-0972,Rohan Williams,TechPulse,rohan.williams@techpulse.com,Starter,49.0,2025-09-19,9,5,3,1,3.0,13.25,0,24.3,42,57.57,0
CUST-0973,Pat Miller,ByteWorks,pat.miller@byteworks.com,Pro,199.0,2025-03-19,15,3,2,0,2.67,21.4,0,60.4,61,38.63,0
CUST-0974,Chris Miller,QuantumSoft,chris.miller@quantumsoft.com,Starter,49.0,2025-07-11,11,8,2,1,3.88,32.05,0,49.3,59,40.07,0
CUST-0975,Rohan Verma,Apex Global,rohan.verma@apexglobal.com,Starter,49.0,2025-09-02,10,9,5,6,1.89,32.4,3,89.6,0,100.0,1
CUST-0976,Sam Kim,Starlight Systems,sam.kim@starlightsystems.com,Pro,199.0,2025-08-31,10,2,1,0,2.5,31.6,0,35.5,65,34.45,0
CUST-0977,Chris Williams,CloudScale,chris.williams@cloudscale.com,Enterprise,799.0,2025-01-03,18,3,2,0,2.33,13.0,0,43.9,57,42.94,0
CUST-0978,Liam Miller,Vanguard AI,liam.miller@vanguardai.com,Pro,199.0,2025-05-05,14,3,3,0,2.33,24.0,0,41.1,48,51.22,0
CUST-0979,Rohan Garcia,Synergy Tech,rohan.garcia@synergytech.com,Starter,49.0,2025-09-09,9,5,2,2,3.4,57.67,0,45.4,37,62.26,0
CUST-0980,Liam Johnson,InnoWave,liam.johnson@innowave.com,Pro,199.0,2025-10-03,9,4,1,1,3.5,44.83,14,31.9,54,45.21,0
CUST-0981,Emily Williams,CloudScale,emily.williams@cloudscale.com,Pro,199.0,2025-10-28,8,10,6,2,2.5,29.3,0,20.6,4,95.94,1
CUST-0982,Noah Anderson,Horizon Labs,noah.anderson@horizonlabs.com,Pro,199.0,2025-01-08,17,6,2,1,3.17,28.9,0,34.6,52,47.21,0
CUST-0983,Rohan Anderson,Acme Corp,rohan.anderson@acmecorp.com,Enterprise,799.0,2025-06-20,12,10,4,3,3.0,12.52,25,77.9,4,95.21,1
CUST-0984,Chris Davis,TechPulse,chris.davis@techpulse.com,Pro,199.0,2025-06-11,12,10,4,3,2.8,10.95,0,70.7,17,82.53,1
CUST-0985,Sophia Smith,ByteWorks,sophia.smith@byteworks.com,Enterprise,799.0,2025-04-15,14,7,2,2,2.43,24.56,7,53.4,34,65.43,0
CUST-0986,Pat Davis,Vanguard AI,pat.davis@vanguardai.com,Starter,49.0,2025-06-13,12,10,5,2,3.1,17.94,0,68.9,21,78.31,0
CUST-0987,Liam Mahato,CloudScale,liam.mahato@cloudscale.com,Enterprise,799.0,2025-08-09,10,7,3,3,2.0,32.67,0,92.9,21,78.71,0
CUST-0988,Rohan Rodriguez,TechPulse,rohan.rodriguez@techpulse.com,Pro,199.0,2025-03-13,15,6,1,3,2.33,42.86,0,87.6,39,60.57,0
CUST-0989,Priya Mahato,Apex Global,priya.mahato@apexglobal.com,Pro,199.0,2025-07-09,11,6,3,1,3.0,16.2,7,86.9,44,55.51,0
CUST-0990,Sophia Rodriguez,InnoWave,sophia.rodriguez@innowave.com,Starter,49.0,2025-02-09,16,6,2,3,2.83,21.68,7,30.6,25,74.47,0
CUST-0991,Rohan Taylor,CloudScale,rohan.taylor@cloudscale.com,Starter,49.0,2025-10-05,8,5,5,1,1.6,24.0,0,86.2,21,78.58,0
CUST-0992,Riley Anderson,Nexus Solutions,riley.anderson@nexussolutions.com,Pro,199.0,2025-08-30,10,5,3,1,2.8,16.4,14,47.4,34,65.26,0
CUST-0993,Aarav Brown,DataFlow,aarav.brown@dataflow.com,Starter,49.0,2025-04-30,14,6,4,1,2.33,6.1,3,30.4,27,72.09,0
CUST-0994,Taylor Miller,InnoWave,taylor.miller@innowave.com,Enterprise,799.0,2025-09-04,10,3,1,2,3.33,6.0,14,84.7,48,51.26,0
CUST-0995,Siddharth Miller,Apex Global,siddharth.miller@apexglobal.com,Enterprise,799.0,2025-02-20,16,8,7,1,1.75,8.2,14,81.8,0,100.0,1
CUST-0996,Noah Miller,Horizon Labs,noah.miller@horizonlabs.com,Starter,49.0,2025-09-22,9,3,0,1,4.0,25.2,3,61.5,76,23.65,0
CUST-0997,Emily Miller,Synergy Tech,emily.miller@synergytech.com,Enterprise,799.0,2025-07-28,11,10,4,3,3.1,25.53,0,92.2,22,77.98,0
CUST-0998,Chris Kim,QuantumSoft,chris.kim@quantumsoft.com,Enterprise,799.0,2025-02-19,16,6,3,3,2.5,16.47,0,35.4,19,80.46,0
CUST-0999,Siddharth Brown,TechPulse,siddharth.brown@techpulse.com,Starter,49.0,2025-10-15,8,5,2,1,4.0,44.83,0,70.8,63,36.92,0
CUST-1000,Noah Thomas,DataFlow,noah.thomas@dataflow.com,Enterprise,799.0,2025-04-23,14,8,6,3,2.25,23.8,7,78.2,0,100.0,1
